Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2013,1,Thrift Shop,Macklemore,Thrift Shop,Macklemore & Ryan Lewis featuring Wanz
2013,2,Blurred Lines,Robin Thicke,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams
2013,3,Radioactive,Imagine Dragons,Radioactive,Imagine Dragons
2013,4,Harlem Shake,Baauer,Harlem Shake,Baauer
2013,5,Can't Hold Us,Macklemore,Can't Hold Us,Macklemore & Ryan Lewis featuring Ray Dalton
2013,6,Mirrors,Justin Timberlake,Mirrors,Justin Timberlake
2013,7,Just Give Me a Reason,Pink,Just Give Me a Reason,Pink featuring Nate Ruess
2013,8,When I Was Your Man,Bruno Mars,When I Was Your Man,Bruno Mars
2013,9,Cruise,Florida Georgia Line,Cruise,Florida Georgia Line featuring Nelly
2013,10,Roar,Katy Perry,Roar,Katy Perry
2013,11,Locked Out of Heaven,Bruno Mars,Locked Out of Heaven,Bruno Mars
2013,12,Ho Hey,The Lumineers,Ho Hey,The Lumineers
2013,13,Stay,Rihanna,Stay,Rihanna featuring Mikky Ekko
2013,14,Get Lucky,Daft Punk,Get Lucky,Daft Punk featuring Pharrell Williams
2013,15,Royals,Lorde,Royals,Lorde
2013,16,I Knew You Were Trouble.,Taylor Swift,I Knew You Were Trouble.,Taylor Swift
2013,17,We Can't Stop,Miley Cyrus,We Can't Stop,Miley Cyrus
2013,18,18,Wrecking Ball,18,Wrecking Ball
2013,19,Wake Me Up,Avicii,Wake Me Up,Avicii
2013,20,Suit & Tie,Justin Timberlake,Suit & Tie,Justin Timberlake featuring Jay-Z
2013,21,Cups,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick
2013,22,Holy Grail,Jay-Z,Holy Grail,Jay-Z featuring Justin Timberlake
2013,23,Scream & Shout,will.i.am,Scream & Shout,will.i.am featuring Britney Spears
2013,24,Clarity,Zedd,Clarity,Zedd featuring Foxes
2013,25,Sail,Awolnation,Sail,Awolnation
2013,26,Don't You Worry Child,Swedish House Mafia,Don't You Worry Child,Swedish House Mafia featuring John Martin
2013,27,Diamonds,Rihanna,Diamonds,Rihanna
2013,28,I Love It,Icona Pop,I Love It,Icona Pop featuring Charli XCX
2013,29,Safe and Sound,Capital Cities,Safe and Sound,Capital Cities
2013,30,Treasure,Bruno Mars,Treasure,Bruno Mars
2013,31,The Way,Ariana Grande,The Way,Ariana Grande featuring Mac Miller
2013,32,Started from the Bottom,Drake,Started from the Bottom,Drake
2013,33,Come & Get It,Selena Gomez,Come & Get It,Selena Gomez
2013,34,"Hold On, We're Going Home",Drake,"Hold On, We're Going Home",Drake featuring Majid Jordan
2013,35,Daylight,Maroon 5,Daylight,Maroon 5
2013,36,Feel This Moment,Pitbull,Feel This Moment,Pitbull featuring Christina Aguilera
2013,37,Applause,Lady Gaga,Applause,Lady Gaga
2013,38,One More Night,Maroon 5,One More Night,Maroon 5
2013,39,Love Me,Lil Wayne,Love Me,Lil Wayne featuring Drake and Future
2013,40,My Songs Know What You Did in the Dark,Fall Out Boy,My Songs Know What You Did in the Dark (Light Em Up),Fall Out Boy
2013,41,Fuckin' Problems,ASAP Rocky,Fuckin' Problems,"ASAP Rocky featuring Drake, 2 Chainz and Kendrick Lamar"
2013,42,Beauty and a Beat,Justin Bieber,Beauty and a Beat,Justin Bieber featuring Nicki Minaj
2013,43,Same Love,Macklemore,Same Love,Macklemore & Ryan Lewis featuring Mary Lambert
2013,44,Sweet Nothing,Calvin Harris,Sweet Nothing,Calvin Harris featuring Florence Welch
2013,45,Summertime Sadness,Lana Del Rey,Summertime Sadness,Lana Del Rey and Cédric Gervais
2013,46,Home,Phillip Phillips,Home,Phillip Phillips
2013,47,It's Time,Imagine Dragons,It's Time,Imagine Dragons
2013,48,Power Trip,J. Cole,Power Trip,J. Cole featuring Miguel
2013,49,Girl on Fire,Alicia Keys,Girl on Fire,Alicia Keys featuring Nicki Minaj
2013,50,Heart Attack,Demi Lovato,Heart Attack,Demi Lovato
2013,51,Love Somebody,Maroon 5,Love Somebody,Maroon 5
2013,52,I Will Wait,Mumford,I Will Wait,Mumford & Sons
2013,53,Try,Pink,Try,Pink
2013,54,Wagon Wheel,Darius Rucker,Wagon Wheel,Darius Rucker
2013,55,Gangnam Style,Psy,Gangnam Style,Psy
2013,56,I Need Your Love,Calvin Harris,I Need Your Love,Calvin Harris featuring Ellie Goulding
2013,57,Die Young,Kesha,Die Young,Kesha
2013,58,Some Nights,Fun,Some Nights,Fun
2013,59,Bad,Wale,Bad,Wale featuring Tiara Thomas or Rihanna
2013,60,Boys 'Round Here,Blake Shelton,Boys 'Round Here,Blake Shelton featuring Pistol Annies and Friends
2013,61,"Gone, Gone, Gone",Phillip Phillips,"Gone, Gone, Gone",Phillip Phillips
2013,62,Demons,Imagine Dragons,Demons,Imagine Dragons
2013,63,Counting Stars,OneRepublic,Counting Stars,OneRepublic
2013,64,I Cry,Flo Rida,I Cry,Flo Rida
2013,65,Little Talks,Of Monsters,Little Talks,Of Monsters and Men
2013,66,The Other Side,Jason Derulo,The Other Side,Jason Derulo
2013,67,Berzerk,Eminem,Berzerk,Eminem
2013,68,Catch My Breath,Kelly Clarkson,Catch My Breath,Kelly Clarkson
2013,69,Crash My Party,Luke Bryan,Crash My Party,Luke Bryan
2013,70,Pour It Up,Rihanna,Pour It Up,Rihanna
2013,71,22,Taylor Swift,22,Taylor Swift
2013,72,I Want Crazy,Hunter Hayes,I Want Crazy,Hunter Hayes
2013,73,The Fox,Ylvis,The Fox (What Does the Fox Say?),Ylvis
2013,74,Best Song Ever,One Direction,Best Song Ever,One Direction
2013,75,The A Team,Ed Sheeran,The A Team,Ed Sheeran
2013,76,Carry On,Fun,Carry On,Fun
2013,77,Highway Don't Care,Tim McGraw,Highway Don't Care,Tim McGraw featuring Taylor Swift and Keith Urban
