Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1995,1,Gangsta's Paradise,Coolio,Gangsta's Paradise,Coolio featuring L.V.
1995,2,Waterfalls,TLC,Waterfalls,TLC
1995,3,3,Creep,3,Creep
1995,4,Kiss from a Rose,Seal,Kiss from a Rose,Seal
1995,5,On Bended Knee,Boyz II Men,On Bended Knee,Boyz II Men
1995,6,Another Night,Real McCoy,Another Night,Real McCoy
1995,7,Fantasy,Mariah Carey,Fantasy,Mariah Carey
1995,8,Take a Bow,Madonna,Take a Bow,Madonna
1995,9,Don't Take It Personal,Monica,Don't Take It Personal (Just One of Dem Days),Monica
1995,10,This Is How We Do It,Montell Jordan,This Is How We Do It,Montell Jordan
1995,11,I Know,Dionne Farris,I Know,Dionne Farris
1995,12,Water Runs Dry,Boyz II Men,Water Runs Dry,Boyz II Men
1995,13,Freak Like Me,Adina Howard,Freak Like Me,Adina Howard
1995,14,Run-Around,Blues Traveler,Run-Around,Blues Traveler
1995,15,I Can Love You Like That,All-4-One,I Can Love You Like That,All-4-One
1995,16,Have You Ever Really Loved a Woman?,Bryan Adams,Have You Ever Really Loved a Woman?,Bryan Adams
1995,17,Always,Bon Jovi,Always,Bon Jovi
1995,18,Boombastic,Shaggy,Boombastic / In the Summertime,Shaggy
1995,19,Total Eclipse of the Heart,Nicki French,Total Eclipse of the Heart,Nicki French
1995,20,You Gotta Be,Des'ree,You Gotta Be,Des'ree
1995,21,You Are Not Alone,Michael Jackson,You Are Not Alone,Michael Jackson
1995,22,Hold My Hand,Hootie,Hold My Hand,Hootie & the Blowfish
1995,23,One More Chance/Stay with Me,The Notorious B.I.G.,One More Chance/Stay with Me,The Notorious B.I.G.
1995,24,Here Comes the Hotstepper,Ini Kamoze,Here Comes the Hotstepper,Ini Kamoze
1995,25,Candy Rain,Soul for Real,Candy Rain,Soul for Real
1995,26,Let Her Cry,Hootie,Let Her Cry,Hootie & the Blowfish
1995,27,I Believe,Blessid Union of Souls,I Believe,Blessid Union of Souls
1995,28,Red Light Special,TLC,Red Light Special,TLC
1995,29,Runaway,Janet Jackson,Runaway,Janet Jackson
1995,30,Strong Enough,Sheryl Crow,Strong Enough,Sheryl Crow
1995,31,Colors of the Wind,Vanessa Williams,Colors of the Wind,Vanessa Williams
1995,32,Someone to Love,Jon B.,Someone to Love,Jon B. featuring Babyface
1995,33,Only Wanna Be with You,Hootie,Only Wanna Be with You,Hootie & the Blowfish
