Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2015,1,Uptown Funk,Mark Ronson,Uptown Funk,Mark Ronson featuring Bruno Mars
2015,2,Thinking Out Loud,Ed Sheeran,Thinking Out Loud,Ed Sheeran
2015,3,See You Again,Wiz Khalifa,See You Again,Wiz Khalifa featuring Charlie Puth
2015,4,Trap Queen,Fetty Wap,Trap Queen,Fetty Wap
2015,5,Sugar,Maroon 5,Sugar,Maroon 5
2015,6,Shut Up and Dance,Walk the Moon,Shut Up and Dance,Walk the Moon
2015,7,Blank Space,Taylor Swift,Blank Space,Taylor Swift
2015,8,Watch Me,Silentó,Watch Me,Silentó
2015,9,Earned It,The Weeknd,Earned It,The Weeknd
2015,10,10,The Hills,10,The Hills
2015,11,Cheerleader,OMI,Cheerleader (Felix Jaehn Remix),OMI
2015,12,Can't Feel My Face,The Weeknd,Can't Feel My Face,The Weeknd
2015,13,Love Me Like You Do,Ellie Goulding,Love Me Like You Do,Ellie Goulding
2015,14,Take Me to Church,Hozier,Take Me to Church,Hozier
2015,15,Bad Blood,Taylor Swift,Bad Blood,Taylor Swift featuring Kendrick Lamar
2015,16,Lean On,Major Lazer,Lean On,Major Lazer and DJ Snake featuring MØ
2015,17,Want to Want Me,Jason Derulo,Want to Want Me,Jason Derulo
2015,18,Shake It Off,Taylor Swift,Shake It Off,Taylor Swift
2015,19,Where Are Ü Now,Skrillex,Where Are Ü Now,Skrillex and Diplo (Jack Ü) featuring Justin Bieber
2015,20,Fight Song,Rachel Platten,Fight Song,Rachel Platten
2015,21,679,Fetty Wap,679,Fetty Wap featuring Remy Boyz
2015,22,Lips Are Movin,Meghan Trainor,Lips Are Movin,Meghan Trainor
2015,23,Worth It,Fifth Harmony,Worth It,Fifth Harmony featuring Kid Ink
2015,24,Post to Be,Omarion,Post to Be,Omarion featuring Chris Brown and Jhené Aiko
2015,25,"Honey, I'm Good.",Andy Grammer,"Honey, I'm Good.",Andy Grammer
2015,26,I'm Not the Only One,Sam Smith,I'm Not the Only One,Sam Smith
2015,27,Good for You,Selena Gomez,Good for You,Selena Gomez featuring ASAP Rocky
2015,28,All About That Bass,Meghan Trainor,All About That Bass,Meghan Trainor
2015,29,Style,Taylor Swift,Style,Taylor Swift
2015,30,Hotline Bling,Drake,Hotline Bling,Drake
2015,31,Hey Mama,David Guetta,Hey Mama,"David Guetta featuring Nicki Minaj, Bebe Rexha and Afrojack"
