Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
1971,1,Joy to the World,Three Dog Night,Joy to the World,Three Dog Night
1971,2,Maggie May/Reason to Believe,Rod Stewart,Maggie May/Reason to Believe,Rod Stewart
1971,3,It's Too Late/I Feel the Earth Move,Carole King,It's Too Late/I Feel the Earth Move,Carole King
1971,4,One Bad Apple,The Osmonds,One Bad Apple,The Osmonds
1971,5,How Can You Mend a Broken Heart,Bee Gees,How Can You Mend a Broken Heart,Bee Gees
1971,6,Indian Reservation,Raiders,Indian Reservation (The Lament of the Cherokee Reservation Indian),Raiders
1971,7,Go Away Little Girl,Donny Osmond,Go Away Little Girl,Donny Osmond
1971,8,"Take Me Home, Country Roads",John Denver,"Take Me Home, Country Roads",John Denver
1971,9,Just My Imagination,The Temptations,Just My Imagination (Running Away with Me),The Temptations
1971,10,Knock Three Times,Tony Orlando,Knock Three Times,Tony Orlando and Dawn
1971,11,Me and Bobby McGee,Janis Joplin,Me and Bobby McGee,Janis Joplin
1971,12,Tired of Being Alone,Al Green,Tired of Being Alone,Al Green
1971,13,Want Ads,Honey Cone,Want Ads,Honey Cone
1971,14,Smiling Faces Sometimes,The Undisputed Truth,Smiling Faces Sometimes,The Undisputed Truth
1971,15,Treat Her Like a Lady,Cornelius Brothers,Treat Her Like a Lady,Cornelius Brothers & Sister Rose
1971,16,Brown Sugar,The Rolling Stones,Brown Sugar,The Rolling Stones
1971,17,You've Got a Friend,James Taylor,You've Got a Friend,James Taylor
1971,18,Mr. Big Stuff,Jean Knight,Mr. Big Stuff,Jean Knight
1971,19,Do You Know What I Mean,Lee Michaels,Do You Know What I Mean,Lee Michaels
1971,20,The Night They Drove Old Dixie Down,Joan Baez,The Night They Drove Old Dixie Down,Joan Baez
1971,21,What's Going On,Marvin Gaye,What's Going On,Marvin Gaye
1971,22,Uncle Albert/Admiral Halsey,Paul,Uncle Albert/Admiral Halsey,Paul & Linda McCartney
1971,23,Ain't No Sunshine,Bill Withers,Ain't No Sunshine,Bill Withers
1971,24,Signs,Five Man Electrical Band,Signs,Five Man Electrical Band
1971,25,She's a Lady,Tom Jones,She's a Lady,Tom Jones
1971,26,I've Found Someone of My Own,The Free Movement,I've Found Someone of My Own,The Free Movement
1971,27,Superstar,Murray Head,Superstar,Murray Head & The Trinidad Singers
1971,28,Amos Moses,Jerry Reed,Amos Moses,Jerry Reed
1971,29,Temptation Eyes,The Grass Roots,Temptation Eyes,The Grass Roots
1971,30,Superstar,The Carpenters,Superstar,The Carpenters
1971,31,My Sweet Lord/Isn't It A Pity,George Harrison,My Sweet Lord/Isn't It A Pity,George Harrison
1971,32,Sweet and Innocent,Donny Osmond,Sweet and Innocent,Donny Osmond
1971,33,Put Your Hand in the Hand,Ocean,Put Your Hand in the Hand,Ocean
1971,34,Chick-A-Boom,Daddy Dewdrop,Chick-A-Boom (Don't Ya Jes' Love It),Daddy Dewdrop
1971,35,For All We Know,The Carpenters,For All We Know,The Carpenters
1971,36,If You Could Read My Mind,Gordon Lightfoot,If You Could Read My Mind,Gordon Lightfoot
1971,37,Help Me Make It Through the Night,Sammi Smith,Help Me Make It Through the Night,Sammi Smith
1971,38,Rainy Days and Mondays,The Carpenters,Rainy Days and Mondays,The Carpenters
1971,39,"Gypsys, Tramps & Thieves",Cher,"Gypsys, Tramps & Thieves",Cher
1971,40,Never Can Say Goodbye,The Jackson 5,Never Can Say Goodbye,The Jackson 5
1971,41,Rose Garden,Lynn Anderson,Rose Garden,Lynn Anderson
1971,42,Don't Pull Your Love,"Hamilton, Joe Frank",Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds"
1971,43,It Don't Come Easy,Ringo Starr,It Don't Come Easy,Ringo Starr
1971,44,Mr. Bojangles,Nitty Gritty Dirt Band,Mr. Bojangles,Nitty Gritty Dirt Band
1971,45,I Love You for All Seasons,The Fuzz,I Love You for All Seasons,The Fuzz
1971,46,Whatcha See Is Whatcha Get,The Dramatics,Whatcha See Is Whatcha Get,The Dramatics
1971,47,That's the Way I've Always Heard It Should Be,Carly Simon,That's the Way I've Always Heard It Should Be,Carly Simon
1971,48,If You Really Love Me,Stevie Wonder,If You Really Love Me,Stevie Wonder
1971,49,Spanish Harlem,Aretha Franklin,Spanish Harlem,Aretha Franklin
1971,50,I Don't Know How to Love Him,Helen Reddy,I Don't Know How to Love Him,Helen Reddy
1971,51,Yo-Yo,The Osmonds,Yo-Yo,The Osmonds
1971,52,Bridge over Troubled Water,Aretha Franklin,Bridge over Troubled Water,Aretha Franklin
1971,53,Doesn't Somebody Want to Be Wanted,The Partridge Family,Doesn't Somebody Want to Be Wanted,The Partridge Family
1971,54,Draggin' the Line,Tommy James,Draggin' the Line,Tommy James
1971,55,Proud Mary,Ike,Proud Mary,Ike & Tina Turner
1971,56,Beginnings/Colour My World,Chicago,Beginnings/Colour My World,Chicago
1971,57,Stay Awhile,The Bells,Stay Awhile,The Bells
1971,58,Sweet City Woman,The Stampeders,Sweet City Woman,The Stampeders
1971,59,Me and You and a Dog Named Boo,Lobo,Me and You and a Dog Named Boo,Lobo
1971,60,"Another Day/Oh Woman, Oh Why",Paul McCartney,"Another Day/Oh Woman, Oh Why",Paul McCartney
1971,61,If,Bread,If,Bread
1971,62,Mercy Mercy Me,Marvin Gaye,Mercy Mercy Me (The Ecology),Marvin Gaye
1971,63,One Toke Over the Line,Brewer,One Toke Over the Line,Brewer & Shipley
1971,64,She's Not Just Another Woman,8th Day,She's Not Just Another Woman,8th Day
1971,65,Bring the Boys Home,Freda Payne,Bring the Boys Home,Freda Payne
1971,66,I Just Want to Celebrate,Rare Earth,I Just Want to Celebrate,Rare Earth
1971,67,Never Ending Song of Love,Delaney,Never Ending Song of Love,Delaney & Bonnie & Friends
1971,68,Easy Loving,Freddie Hart,Easy Loving,Freddie Hart
1971,69,Liar,Three Dog Night,Liar,Three Dog Night
1971,70,Stick-Up,Honey Cone,Stick-Up,Honey Cone
1971,71,Chirpy Chirpy Cheep Cheep,Mac,Chirpy Chirpy Cheep Cheep,Mac and Katie Kissoon
1971,72,(Where Do I Begin?) Love Story,Andy Williams,(Where Do I Begin?) Love Story,Andy Williams
1971,73,Wild World,Cat Stevens,Wild World,Cat Stevens
1971,74,"When You're Hot, You're Hot",Jerry Reed,"When You're Hot, You're Hot",Jerry Reed
1971,75,Funky Nassau,The Beginning of the End,Funky Nassau,The Beginning of the End
1971,76,If Not for You,Olivia Newton-John,If Not for You,Olivia Newton-John
1971,77,Groove Me,King Floyd,Groove Me,King Floyd
1971,78,Watching Scotty Grow,Bobby Goldsboro,Watching Scotty Grow,Bobby Goldsboro
1971,79,Woodstock,Matthews Southern Comfort,Woodstock,Matthews Southern Comfort
1971,80,Amazing Grace,Judy Collins,Amazing Grace,Judy Collins
1971,81,I Hear You Knocking,Dave Edmunds,I Hear You Knocking,Dave Edmunds
1971,82,Lonely Days,Bee Gees,Lonely Days,Bee Gees
1971,83,Here Comes That Rainy Day Feeling Again,The Fortunes,Here Comes That Rainy Day Feeling Again,The Fortunes
1971,84,Won't Get Fooled Again,The Who,Won't Get Fooled Again,The Who
1971,85,Trapped By a Thing Called Love,Denise LaSalle,Trapped By a Thing Called Love,Denise LaSalle
1971,86,Mama's Pearl,The Jackson 5,Mama's Pearl,The Jackson 5
1971,87,Timothy,The Buoys,Timothy,The Buoys
1971,88,I Woke Up In Love This Morning,The Partridge Family,I Woke Up In Love This Morning,The Partridge Family
1971,89,Theme from Shaft,Isaac Hayes,Theme from Shaft,Isaac Hayes
1971,90,If I Were Your Woman,Gladys Knight,If I Were Your Woman,Gladys Knight & the Pips
1971,91,I Am...I Said,Neil Diamond,I Am...I Said,Neil Diamond
1971,92,The Wedding Song,Paul Stookey,The Wedding Song (There Is Love),Paul Stookey
1971,93,Don't Knock My Love,Wilson Pickett,Don't Knock My Love,Wilson Pickett
1971,94,Love Her Madly,The Doors,Love Her Madly,The Doors
1971,95,Here Comes the Sun,Richie Havens,Here Comes the Sun,Richie Havens
1971,96,Sweet Mary,Wadsworth Mansion,Sweet Mary,Wadsworth Mansion
1971,97,Right on the Tip of My Tongue,Brenda,Right on the Tip of My Tongue,Brenda & the Tabulations
1971,98,One Less Bell to Answer,The 5th Dimension,One Less Bell to Answer,The 5th Dimension
1971,99,Riders on the Storm,The Doors,Riders on the Storm,The Doors
1971,100,It's Impossible,Perry Como,It's Impossible,Perry Como
