Year,Rank,Track_Title,Artist_Name,Raw_Track_Title,Raw_Artist_Name
2009,1,Boom Boom Pow,The Black Eyed Peas,Boom Boom Pow,The Black Eyed Peas
2009,2,Poker Face,Lady Gaga,Poker Face,Lady Gaga
2009,3,Just Dance,Lady Gaga,Just Dance,Lady Gaga featuring Colby O'Donis
2009,4,I Gotta Feeling,The Black Eyed Peas,I Gotta Feeling,The Black Eyed Peas
2009,5,Love Story,Taylor Swift,Love Story,Taylor Swift
2009,6,Right Round,Flo Rida,Right Round,Flo Rida
2009,7,I'm Yours,Jason Mraz,I'm Yours,Jason Mraz
2009,8,Single Ladies,Beyoncé,Single Ladies (Put a Ring on It),Beyoncé
2009,9,Heartless,Kanye West,Heartless,Kanye West
2009,10,Gives You Hell,The All-American Rejects,Gives You Hell,The All-American Rejects
2009,11,You Belong with Me,Taylor Swift,You Belong with Me,Taylor Swift
2009,12,Dead and Gone,T.I.,Dead and Gone,T.I. featuring Justin Timberlake
2009,13,You Found Me,The Fray,You Found Me,The Fray
2009,14,Use Somebody,Kings of Leon,Use Somebody,Kings of Leon
2009,15,Knock You Down,Keri Hilson,Knock You Down,Keri Hilson featuring Kanye West and Ne-Yo
2009,16,Blame It,Jamie Foxx,Blame It,Jamie Foxx featuring T-Pain
2009,17,I Know You Want Me,Pitbull,I Know You Want Me (Calle Ocho),Pitbull
2009,18,Live Your Life,T.I.,Live Your Life,T.I. featuring Rihanna
2009,19,Kiss Me thru the Phone,Soulja Boy Tell 'Em,Kiss Me thru the Phone,Soulja Boy Tell 'Em featuring Sammie
2009,20,Down,Jay Sean,Down,Jay Sean featuring Lil Wayne
2009,21,The Climb,Miley Cyrus,The Climb,Miley Cyrus
2009,22,Best I Ever Had,Drake,Best I Ever Had,Drake
2009,23,My Life Would Suck Without You,Kelly Clarkson,My Life Would Suck Without You,Kelly Clarkson
2009,24,Halo,Beyoncé,Halo,Beyoncé
2009,25,Hot n Cold,Katy Perry,Hot n Cold,Katy Perry
2009,26,Second Chance,Shinedown,Second Chance,Shinedown
2009,27,Circus,Britney Spears,Circus,Britney Spears
2009,28,Day 'n' Nite,Kid Cudi,Day 'n' Nite,Kid Cudi
2009,29,Party in the U.S.A.,Miley Cyrus,Party in the U.S.A.,Miley Cyrus
2009,30,Don't Trust Me,3OH!3,Don't Trust Me,3OH!3
2009,31,Run This Town,Jay-Z,Run This Town,Jay-Z featuring Rihanna and Kanye West
2009,32,Let It Rock,Kevin Rudolf,Let It Rock,Kevin Rudolf featuring Lil Wayne
2009,33,Fire Burning,Sean Kingston,Fire Burning,Sean Kingston
2009,34,Whatcha Say,Jason Derulo,Whatcha Say,Jason Derulo
2009,35,LoveGame,Lady Gaga,LoveGame,Lady Gaga
2009,36,Waking Up in Vegas,Katy Perry,Waking Up in Vegas,Katy Perry
2009,37,Birthday Sex,Jeremih,Birthday Sex,Jeremih
2009,38,Sober,Pink,Sober,Pink
2009,39,Womanizer,Britney Spears,Womanizer,Britney Spears
2009,40,Whatever You Like,T.I.,Whatever You Like,T.I.
2009,41,Obsessed,Mariah Carey,Obsessed,Mariah Carey
2009,42,Mad,Ne-Yo,Mad,Ne-Yo
2009,43,Good Girls Go Bad,Cobra Starship,Good Girls Go Bad,Cobra Starship featuring Leighton Meester
2009,44,Love Lockdown,Kanye West,Love Lockdown,Kanye West
2009,45,So What,Pink,So What,Pink
2009,46,Hotel Room Service,Pitbull,Hotel Room Service,Pitbull
2009,47,Crack a Bottle,"Eminem, Dr. Dre",Crack a Bottle,"Eminem, Dr. Dre and 50 Cent"
2009,48,If I Were a Boy,Beyoncé,If I Were a Boy,Beyoncé
2009,49,Turnin Me On,Keri Hilson,Turnin Me On,Keri Hilson featuring Lil Wayne
2009,50,I Hate This Part,Pussycat Dolls,I Hate This Part,Pussycat Dolls
2009,51,Gotta Be Somebody,Nickelback,Gotta Be Somebody,Nickelback
2009,52,Please Don't Leave Me,Pink,Please Don't Leave Me,Pink
2009,53,Paparazzi,Lady Gaga,Paparazzi,Lady Gaga
2009,54,Beautiful,Akon,Beautiful,Akon featuring Colby O'Donis and Kardinal Offishall
2009,55,Viva la Vida,Coldplay,Viva la Vida,Coldplay
2009,56,Right Now,Akon,Right Now (Na Na Na),Akon
2009,57,Battlefield,Jordin Sparks,Battlefield,Jordin Sparks
2009,58,Sugar,Flo Rida,Sugar,Flo Rida featuring Wynter
2009,59,Miss Independent,Ne-Yo,Miss Independent,Ne-Yo
2009,60,Fireflies,Owl City,Fireflies,Owl City
2009,61,New Divide,Linkin Park,New Divide,Linkin Park
2009,62,Empire State of Mind,Jay-Z,Empire State of Mind,Jay-Z featuring Alicia Keys
2009,63,No Surprise,Daughtry,No Surprise,Daughtry
2009,64,She Wolf,Shakira,She Wolf,Shakira
2009,65,Break Up,Mario,Break Up,Mario featuring Gucci Mane and Sean Garrett
2009,66,Sweet Dreams,Beyoncé,Sweet Dreams,Beyoncé
2009,67,Every Girl,Young Money,Every Girl,Young Money
2009,68,Fallin' for You,Colbie Caillat,Fallin' for You,Colbie Caillat
2009,69,Untouched,The Veronicas,Untouched,The Veronicas
2009,70,If Today Was Your Last Day,Nickelback,If Today Was Your Last Day,Nickelback
2009,71,Throw It in the Bag,Fabolous,Throw It in the Bag,Fabolous featuring The-Dream
2009,72,Love Drunk,Boys Like Girls,Love Drunk,Boys Like Girls
2009,73,I Love College,Asher Roth,I Love College,Asher Roth
2009,74,If U Seek Amy,Britney Spears,If U Seek Amy,Britney Spears
2009,75,Big Green Tractor,Jason Aldean,Big Green Tractor,Jason Aldean
2009,76,White Horse,Taylor Swift,White Horse,Taylor Swift
2009,77,Disturbia,Rihanna,Disturbia,Rihanna
2009,78,21 Guns,Green Day,21 Guns,Green Day
2009,79,Turn My Swag On,Soulja Boy Tell 'Em,Turn My Swag On,Soulja Boy Tell 'Em
2009,80,Rockin' That Thang,The-Dream,Rockin' That Thang,The-Dream
2009,81,Chicken Fried,Zac Brown Band,Chicken Fried,Zac Brown Band
2009,82,Diva,Beyoncé,Diva,Beyoncé
2009,83,Replay,Iyaz,Replay,Iyaz
2009,84,Then,Brad Paisley,Then,Brad Paisley
2009,85,Her Diamonds,Rob Thomas,Her Diamonds,Rob Thomas
2009,86,How Do You Sleep?,Jesse McCartney,How Do You Sleep?,Jesse McCartney featuring Ludacris
2009,87,3,Britney Spears,3,Britney Spears
2009,88,Forever,Drake,Forever,"Drake featuring Kanye West, Lil Wayne and Eminem"
2009,89,One Time,Justin Bieber,One Time,Justin Bieber
2009,90,I Run to You,Lady Antebellum,I Run to You,Lady Antebellum
2009,91,I Do Not Hook Up,Kelly Clarkson,I Do Not Hook Up,Kelly Clarkson
2009,92,Green Light,John Legend,Green Light,John Legend featuring André 3000
2009,93,People Are Crazy,Billy Currington,People Are Crazy,Billy Currington
2009,94,Whatever It Is,Zac Brown Band,Whatever It Is,Zac Brown Band
